ProductId,ProductName,PriceTableName,ListPrice,SalePrice,DESCR_TIPO_FAST,CODPROD,VLRUNIT
3294,AS837 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6892,6892,Distribuição,3294,68.92
3295,AS840 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8013,8013,Distribuição,3295,80.13
3297,AS860 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6784,6784,Distribuição,3297,67.84
3298,AS950 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2772,2772,Distribuição,3298,27.72
3300,ASR223 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4425,4425,Distribuição,3300,44.25
3301,ASR234 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4829,4829,Distribuição,3301,48.29
3303,ASR353 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4339,4339,Distribuição,3303,43.39
3306,ASR673 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5924,5924,Distribuição,3306,59.24
3307,ASR806 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2999,2999,Distribuição,3307,29.99
3309,ASR815 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1150,1150,Distribuição,3309,11.5
3310,ASR837 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7048,7048,Distribuição,3310,70.48
3311,ASR838 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4987,4987,Distribuição,3311,49.87
3313,ASR868 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3520,3520,Distribuição,3313,35.2
3314,ASR870 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7939,7939,Distribuição,3314,79.39
3315,ASR889 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5030,5030,Distribuição,3315,50.3
3316,ASR940 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5634,5634,Distribuição,3316,56.34
3448,DSF0202 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9893,9893,Distribuição,3448,98.93
3451,FBT2357 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6939,6939,Distribuição,3451,69.39
3452,FBT2364 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10093,10093,Distribuição,3452,100.93
3453,FBT2365 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12585,12585,Distribuição,3453,125.85
3461,GI02/2 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1502,1502,Distribuição,3461,15.02
3474,GI11 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2111,2111,Distribuição,3474,21.11
3476,GI12/7 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1664,1664,Distribuição,3476,16.64
3478,GI14 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6716,6716,Distribuição,3478,67.16
3481,GI40/7,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1237,1237,Distribuição,3481,12.37
3482,GI41 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1890,1890,Distribuição,3482,18.9
3486,GI60/7 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1227,1227,Distribuição,3486,12.27
3496,L 750 C - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5884,5884,Distribuição,3496,58.84
3497,L 90 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1425,1425,Distribuição,3497,14.25
3769,C1016 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1497,1497,Distribuição,3769,14.97
3772,C1421 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),579,579,Distribuição,3772,5.79
3773,C1425 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),629,629,Distribuição,3773,6.29
3776,C271340 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),16808,16808,Distribuição,3776,168.08
3778,C27902 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10585,10585,Distribuição,3778,105.85
3780,H12111 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3442,3442,Distribuição,3780,34.42
3782,HU931/5X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2440,2440,Distribuição,3782,24.4
3788,MH54X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),848,848,Distribuição,3788,8.48
3789,MW64 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1149,1149,Distribuição,3789,11.49
3792,PU1046X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4138,4138,Distribuição,3792,41.38
3793,PU941X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8475,8475,Distribuição,3793,84.75
3797,W11102/4 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5757,5757,Distribuição,3797,57.57
3798,W1168/5 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3920,3920,Distribuição,3798,39.2
3801,W934 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3991,3991,Distribuição,3801,39.91
3804,W962 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3436,3436,Distribuição,3804,34.36
3805,WK1040 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6569,6569,Distribuição,3805,65.69
3807,WK1060/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7525,7525,Distribuição,3807,75.25
3808,WK1060/2 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8090,8090,Distribuição,3808,80.9
3811,WK723 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1747,1747,Distribuição,3811,17.47
3813,WK842 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4725,4725,Distribuição,3813,47.25
3815,WK940/24 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6000,6000,Distribuição,3815,60
3816,WK950/14 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8237,8237,Distribuição,3816,82.37
3854,PC162A - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2002,2002,Distribuição,3854,20.02
3858,PC505 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),734,734,Distribuição,3858,7.34
3859,PC 811 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1267,1267,Distribuição,3859,12.67
3860,PC 812 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3709,3709,Distribuição,3860,37.09
3862,PC946 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2243,2243,Distribuição,3862,22.43
3864,PD202 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1786,1786,Distribuição,3864,17.86
3865,PD204 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1991,1991,Distribuição,3865,19.91
3868,PEC3023 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4913,4913,Distribuição,3868,49.13
3869,PEC3024 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5301,5301,Distribuição,3869,53.01
3870,PEC3029 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4368,4368,Distribuição,3870,43.68
3871,PEL106 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1893,1893,Distribuição,3871,18.93
3872,PEL107 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3429,3429,Distribuição,3872,34.29
3873,PEL108 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1507,1507,Distribuição,3873,15.07
3874,PEL110 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2477,2477,Distribuição,3874,24.77
3875,PEL113 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2080,2080,Distribuição,3875,20.8
3876,PEL114 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3157,3157,Distribuição,3876,31.57
3877,PEL115 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2542,2542,Distribuição,3877,25.42
3879,PEL2001 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6250,6250,Distribuição,3879,62.5
3882,PEL2004 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4997,4997,Distribuição,3882,49.97
3884,PEL310 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3816,3816,Distribuição,3884,38.16
3886,PEL312 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3338,3338,Distribuição,3886,33.38
3888,PEL674 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2337,2337,Distribuição,3888,23.37
3889,PEL675 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3055,3055,Distribuição,3889,30.55
3891,PEL705 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1925,1925,Distribuição,3891,19.25
3892,PEL722 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4278,4278,Distribuição,3892,42.78
3893,PEL726 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2623,2623,Distribuição,3893,26.23
3894,PEL803 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1138,1138,Distribuição,3894,11.38
3896,PH101 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1329,1329,Distribuição,3896,13.29
3897,PH1960 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5599,5599,Distribuição,3897,55.99
3900,PH520 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3294,3294,Distribuição,3900,32.94
3907,PH538 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1539,1539,Distribuição,3907,15.39
3909,PH64 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1599,1599,Distribuição,3909,15.99
3911,PH 663 - FILTRO (F.L),TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),940,940,Distribuição,3911,9.4
3913,PL 132/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3654,3654,Distribuição,3913,36.54
3914,PL 134 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3971,3971,Distribuição,3914,39.71
3915,PL153 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),714,714,Distribuição,3915,7.14
3917,PL180 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3665,3665,Distribuição,3917,36.65
3918,PL241 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),795,795,Distribuição,3918,7.95
3919,PL265 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1919,1919,Distribuição,3919,19.19
3921,PL3 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3571,3571,Distribuição,3921,35.71
3922,PL345 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3983,3983,Distribuição,3922,39.83
3925,PL390 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2686,2686,Distribuição,3925,26.86
3926,PL425 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3351,3351,Distribuição,3926,33.51
3929,PL449 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3578,3578,Distribuição,3929,35.78
3931,PL516 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3142,3142,Distribuição,3931,31.42
3935,PL957 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1446,1446,Distribuição,3935,14.46
3939,PSA299 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4251,4251,Distribuição,3939,42.51
3941,PSA761 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4179,4179,Distribuição,3941,41.79
3943,PSC172 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4408,4408,Distribuição,3943,44.08
3946,PSC403 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4448,4448,Distribuição,3946,44.48
3947,PSC404 - FILT,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6309,6309,Distribuição,3947,63.09
3948,PSC 406 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2251,2251,Distribuição,3948,22.51
3950,PSC411 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4292,4292,Distribuição,3950,42.92
3951,PSC451 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6610,6610,Distribuição,3951,66.1
3952,PSC452 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),13046,13046,Distribuição,3952,130.46
3953,PSC453 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7525,7525,Distribuição,3953,75.25
3954,PSC454 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10643,10643,Distribuição,3954,106.43
3956,PSC493 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5678,5678,Distribuição,3956,56.78
3957,PSC494 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7149,7149,Distribuição,3957,71.49
3959,PSC498 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4633,4633,Distribuição,3959,46.33
3960,PSC498/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5449,5449,Distribuição,3960,54.49
3961,PSC498/2 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),16165,16165,Distribuição,3961,161.65
3962,PSC 498/3 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6992,6992,Distribuição,3962,69.92
3964,PSC499 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3912,3912,Distribuição,3964,39.12
3965,PSC504 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5140,5140,Distribuição,3965,51.4
3966,PSC72/2 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1475,1475,Distribuição,3966,14.75
3969,PSC745 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4935,4935,Distribuição,3969,49.35
3973,PSC79 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4586,4586,Distribuição,3973,45.86
3974,PSC80 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9394,9394,Distribuição,3974,93.94
3975,PSC82 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4505,4505,Distribuição,3975,45.05
3978,PSC879 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6170,6170,Distribuição,3978,61.7
3979,PSC880 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7964,7964,Distribuição,3979,79.64
3981,PSC882 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7779,7779,Distribuição,3981,77.79
3982,PSC883 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9586,9586,Distribuição,3982,95.86
3983,PSC890 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10167,10167,Distribuição,3983,101.67
3985,PSC990 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4071,4071,Distribuição,3985,40.71
3986,PSC993 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5584,5584,Distribuição,3986,55.84
3987,PSC994 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2390,2390,Distribuição,3987,23.9
3991,PSC998 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5218,5218,Distribuição,3991,52.18
3993,PSD260 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11312,11312,Distribuição,3993,113.12
4006,PSD530 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4437,4437,Distribuição,4006,44.37
4008,PSD920/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5579,5579,Distribuição,4008,55.79
4009,PSD960 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10516,10516,Distribuição,4009,105.16
4015,PSD980 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6714,6714,Distribuição,4015,67.14
4018,PSH012 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6351,6351,Distribuição,4018,63.51
4019,PSH025 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),15075,15075,Distribuição,4019,150.75
4021,PSH111 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7105,7105,Distribuição,4021,71.05
4025,PSH211 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11598,11598,Distribuição,4025,115.98
4027,PSH242 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),15584,15584,Distribuição,4027,155.84
4030,PSH307 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2987,2987,Distribuição,4030,29.87
4031,PSH319 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5439,5439,Distribuição,4031,54.39
4032,PSH367 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),18659,18659,Distribuição,4032,186.59
4033,PSH421 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3621,3621,Distribuição,4033,36.21
4036,PSH 582 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),19230,19230,Distribuição,4036,192.3
4037,PSH607 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),21383,21383,Distribuição,4037,213.83
4039,PSH693 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12851,12851,Distribuição,4039,128.51
4040,PSH 743 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2685,2685,Distribuição,4040,26.85
4041,PSH766 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10194,10194,Distribuição,4041,101.94
4044,PSH962 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3769,3769,Distribuição,4044,37.69
4045,PSH974 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5658,5658,Distribuição,4045,56.58
4047,PSL127 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1482,1482,Distribuição,4047,14.82
4048,PSL128 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5230,5230,Distribuição,4048,52.3
4055,PSL144 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1813,1813,Distribuição,4055,18.13
4058,PSL147 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1995,1995,Distribuição,4058,19.95
4063,PSL159 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6619,6619,Distribuição,4063,66.19
4065,PSL171 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2336,2336,Distribuição,4065,23.36
4067,PSL174 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5598,5598,Distribuição,4067,55.98
4069,PSL190 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3667,3667,Distribuição,4069,36.67
4071,PSL270 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8347,8347,Distribuição,4071,83.47
4072,PSL277 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5110,5110,Distribuição,4072,51.1
4074,PSL281 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9184,9184,Distribuição,4074,91.84
4079,PSL 303 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2644,2644,Distribuição,4079,26.44
4081,PSL320 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3846,3846,Distribuição,4081,38.46
4083,PSL322 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4292,4292,Distribuição,4083,42.92
4086,PSL325 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3817,3817,Distribuição,4086,38.17
4088,PSL330 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2644,2644,Distribuição,4088,26.44
4089,PSL332 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2318,2318,Distribuição,4089,23.18
4090,PSL338 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5179,5179,Distribuição,4090,51.79
4093,PSL 34M - TM 1,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1010,1010,Distribuição,4093,10.1
4094,PSL 34MP -  TM2,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1107,1107,Distribuição,4094,11.07
4095,PSL405 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),16426,16426,Distribuição,4095,164.26
4098,PSL418 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4152,4152,Distribuição,4098,41.52
4106,PSL541 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2170,2170,Distribuição,4106,21.7
4107,PSL542 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1766,1766,Distribuição,4107,17.66
4110,PSL56 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1333,1333,Distribuição,4110,13.33
4117,PSL 567 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4399,4399,Distribuição,4117,43.99
4118,PSL 568 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7505,7505,Distribuição,4118,75.05
4119,PSL569 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4312,4312,Distribuição,4119,43.12
4120,PSL 570 - FILTRO (F.L),TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1566,1566,Distribuição,4120,15.66
4121,PSL615 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1850,1850,Distribuição,4121,18.5
4125,PSL62 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1629,1629,Distribuição,4125,16.29
4126,PSL620 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2068,2068,Distribuição,4126,20.68
4127,PSL637 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1816,1816,Distribuição,4127,18.16
4128,PSL638 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1015,1015,Distribuição,4128,10.15
4129,PSL639 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1078,1078,Distribuição,4129,10.78
4130,PSL655 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4766,4766,Distribuição,4130,47.66
4136,PSL 808 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5435,5435,Distribuição,4136,54.35
4139,PSL838 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4989,4989,Distribuição,4139,49.89
4142,PSL909 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11623,11623,Distribuição,4142,116.23
4144,PSL959 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2591,2591,Distribuição,4144,25.91
